Tweet Id;Text;Name;Screen Name;UTC;Created At;Favorites;Retweets;Language;Client;Tweet Type;Media Type;Media URLs;URLs;Hashtags;Mentions
1238779719904104449;Rüzgarın oğlu https://t.co/AAycOB7kI1;ÇOCUK TERÖRÜ;cocuktrr;2020-03-14T10:51:15.000Z;Sat Mar 14 10:51:15 +0000 2020;2561;66;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1229150050133123073/pu/vid/480x480/k79hb3KlbGO7QPC1.mp4?tag=10 ;0;0;0
1238755451480813569;Burak Yılmaz'ın küçüklüğü https://t.co/YnIy4DUdIU;ÇOCUK TERÖRÜ;cocuktrr;2020-03-14T09:14:49.000Z;Sat Mar 14 09:14:49 +0000 2020;3805;149;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;;1;0;0
1238729142394327040;Günaydın https://t.co/GxNF9gUr2S;ÇOCUK TERÖRÜ;cocuktrr;2020-03-14T07:30:16.000Z;Sat Mar 14 07:30:16 +0000 2020;4623;150;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1178208141902831616/pu/pl/FAnlmDw7nB3Ugo4X.m3u8?tag=10 ;0;0;0
1238552854572515330;Yaaa sen ne güzel gülüyorsun https://t.co/lhgPsxDRG6;ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T19:49:46.000Z;Fri Mar 13 19:49:46 +0000 2020;4278;316;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1226175880935772162/pu/vid/320x564/5jD_1meZFemP9cih.mp4?tag=10 ;0;0;0
1238541628727590914;Ula istesen yapamazsın https://t.co/q9s1Pn2u29;ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T19:05:09.000Z;Fri Mar 13 19:05:09 +0000 2020;4498;114;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1172540990625898496/pu/vid/320x320/tiI53oy63Dzekkqy.mp4?tag=10 ;0;0;0
1238540061425139712;@narko_barbie Şart sana da;ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T18:58:56.000Z;Fri Mar 13 18:58:56 +0000 2020;0;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1238527581579808769;Köpek fobisini yeni arkadaşıyla böyle atlatmış  https://t.co/HbuGK9MA4Z;ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T18:09:20.000Z;Fri Mar 13 18:09:20 +0000 2020;3318;203;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1222212854281052160/vid/320x320/y0R1oP5Ghe-1ji3c.mp4?tag=13 ;0;0;0
1238498398157840390;Oooooooooho https://t.co/sKSyda4Yx5;ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T16:13:22.000Z;Fri Mar 13 16:13:22 +0000 2020;1902;57;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1171794617353809924/vid/320x400/TG49VmqsCr8QlAn7.mp4?tag=13 ;0;0;0
1238486231887085568;Harika bir atlayış https://t.co/yM2XWIxDMc;ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T15:25:02.000Z;Fri Mar 13 15:25:02 +0000 2020;1434;50;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1194275081373016065/pl/Gqcre19f4C_9N7qi.m3u8?tag=13 ;0;0;0
1238471229364994053;"Sayfamızın istagram hesabını takip edelim..
Not: videolar farklı
Link:
&gt;&gt;&gt;
https://t.co/ln5EWNpBp2";ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T14:25:25.000Z;Fri Mar 13 14:25:25 +0000 2020;10;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;;1;0;0
1238455100189835265;"Dışkı siliyorum diye çocuklarından yardım istiyor sonra fındık ezmesini kızına sürüyor ahahaahahags
 https://t.co/dbak5a01e0";ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T13:21:19.000Z;Fri Mar 13 13:21:19 +0000 2020;8057;609;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1238051352472936449/vid/360x450/mJ8x0ERWez6EIq2u.mp4?tag=13 ;0;0;0
1238415028627419137;Baba refleks https://t.co/X16B193SIP;ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T10:42:06.000Z;Fri Mar 13 10:42:06 +0000 2020;25751;919;tl;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1197976634672001025/pu/vid/640x640/Mx9Bn9tI_Xb9jf7h.mp4?tag=10 ;0;0;0
1238392044365717506;Hele hele tipe bak ahahhahah https://t.co/VR1dohkRKO;ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T09:10:46.000Z;Fri Mar 13 09:10:46 +0000 2020;2961;152;tl;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237982994389807104/pu/vid/320x320/nW_N1W4KALymHcJR.mp4?tag=10 ;0;0;0
1238372750361845760;İlgiye ihtiyacım olunca https://t.co/9AliQPW5qn;ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T07:54:06.000Z;Fri Mar 13 07:54:06 +0000 2020;7424;381;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1238037210575839232/pl/fBbgWg0-zgKdDSy3.m3u8?tag=13 ;0;0;0
1238345471283920896;Günaydın https://t.co/G9h6bEZFjM;ÇOCUK TERÖRÜ;cocuktrr;2020-03-13T06:05:42.000Z;Fri Mar 13 06:05:42 +0000 2020;3326;172;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1236747770553421830/pu/pl/_hSu1b1DfJn_vA4Q.m3u8?tag=10 ;0;0;0
1238199334627393540;ARV https://t.co/rJRcPVVBCD;ÇOCUK TERÖRÜ;cocuktrr;2020-03-12T20:25:00.000Z;Thu Mar 12 20:25:00 +0000 2020;2888;89;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1206684225279348746/pu/vid/320x400/-v1-fXc5n3qvoFtf.mp4?tag=10 ;0;0;0
1238169397891563520;Efsaneyi hatırlayalım https://t.co/AmWEogRsiv;ÇOCUK TERÖRÜ;cocuktrr;2020-03-12T18:26:03.000Z;Thu Mar 12 18:26:03 +0000 2020;7971;681;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1198924302055284736/pu/vid/360x480/K5xemhsegluE4p9q.mp4?tag=10 ;0;0;0
1238128922954534915;Şu dostluğun güzelliğine bakar mısınız https://t.co/HXzLX3mPgJ;ÇOCUK TERÖRÜ;cocuktrr;2020-03-12T15:45:13.000Z;Thu Mar 12 15:45:13 +0000 2020;6083;428;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237758137312083968/pu/vid/320x400/7ioUC85UO3u5WQLZ.mp4?tag=10 ;0;0;0
1238124242119598080;Olalım bakalım pamuk https://t.co/vxsGnUy7jP;ÇOCUK TERÖRÜ;cocuktrr;2020-03-12T15:26:37.000Z;Thu Mar 12 15:26:37 +0000 2020;1696;114;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1238024188910321664/vid/480x480/DqW66OOXaqBWq7tw.mp4?tag=13 ;0;0;0
1238053679141400576;İlk müsabakasıymış. Çok masum https://t.co/eoLcrqSOSp;ÇOCUK TERÖRÜ;cocuktrr;2020-03-12T10:46:13.000Z;Thu Mar 12 10:46:13 +0000 2020;10240;495;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1236726326926675972/pu/pl/oRKo3QNRxY5QR_Zr.m3u8?tag=10 ;0;0;0
1238003690763620352;O kadar eğlenceli görünüyor ki insan hemen gidip dahil olmak istiyor https://t.co/g6b3dAUNJk;ÇOCUK TERÖRÜ;cocuktrr;2020-03-12T07:27:35.000Z;Thu Mar 12 07:27:35 +0000 2020;79488;6078;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1235883381713522688/pu/vid/592x1280/2PsDPqTri4Hg_dj_.mp4?tag=10 ;0;0;0
1237969893389144065;Günaydın https://t.co/oM51E2YYtu;ÇOCUK TERÖRÜ;cocuktrr;2020-03-12T05:13:17.000Z;Thu Mar 12 05:13:17 +0000 2020;2918;164;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237969840792637440/pu/vid/360x450/QD1u2ej2VH18KEMT.mp4?tag=10 ;0;0;0
1237843644209483778;ARV https://t.co/6YrdguBaYn;ÇOCUK TERÖRÜ;cocuktrr;2020-03-11T20:51:37.000Z;Wed Mar 11 20:51:37 +0000 2020;3009;243;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237843613045772288/pu/vid/320x320/z28CillZx5jExE_V.mp4?tag=10 ;0;0;0
1237836381252132864;Kalite tesadüf değildir https://t.co/YlOk1Z9Vfj;ÇOCUK TERÖRÜ;cocuktrr;2020-03-11T20:22:45.000Z;Wed Mar 11 20:22:45 +0000 2020;1112;79;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237836324616486912/pu/vid/640x640/4bbAk3DA-YgX8ekq.mp4?tag=10 ;0;0;0
1237825400857931777;İlk kez kar gören çocuğun tatlı şaşkınlığı https://t.co/X0cF2h0gqt;ÇOCUK TERÖRÜ;cocuktrr;2020-03-11T19:39:07.000Z;Wed Mar 11 19:39:07 +0000 2020;2153;65;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237825269219672065/pu/vid/360x450/MA8RRP8T-QqiyHxK.mp4?tag=10 ;0;0;0
1237814077667278850;Kardeşini ilk kez kucağına alan çocuk, kardeşine ninni söylüyor https://t.co/6SSToGBar2;ÇOCUK TERÖRÜ;cocuktrr;2020-03-11T18:54:08.000Z;Wed Mar 11 18:54:08 +0000 2020;963;30;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1237691454593675264/vid/480x480/D05nRR_BEXzx_x3O.mp4?tag=13 ;0;0;0
1237790286539079682;Allahım çok iyi ya  https://t.co/ThpyYKzwKh;ÇOCUK TERÖRÜ;cocuktrr;2020-03-11T17:19:35.000Z;Wed Mar 11 17:19:35 +0000 2020;11029;662;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1203409786475307008/pu/pl/l81A1G4H_MgMlQot.m3u8?tag=10 ;0;0;0
1237768253184901121;O kadar haklısın ki https://t.co/xUpOCGf0qM;ÇOCUK TERÖRÜ;cocuktrr;2020-03-11T15:52:02.000Z;Wed Mar 11 15:52:02 +0000 2020;3800;353;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1192050013498757120/pu/vid/480x480/vobUShEclxAXhevD.mp4?tag=10 ;0;0;0
1237721078094594048;Pozitif bir video https://t.co/SoJMTDuLBP;ÇOCUK TERÖRÜ;cocuktrr;2020-03-11T12:44:35.000Z;Wed Mar 11 12:44:35 +0000 2020;1368;49;lt;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1237687321492959234/vid/320x320/bqL2CzOWiJUjeNPn.mp4?tag=13 ;0;0;0
1237716602407264256;Elini yıkasana oğlum https://t.co/SA4V9Hwr3g;ÇOCUK TERÖRÜ;cocuktrr;2020-03-11T12:26:48.000Z;Wed Mar 11 12:26:48 +0000 2020;2335;179;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237716575756705793/pu/pl/BY6zWVnkVJsJU4vY.m3u8?tag=10 ;0;0;0
1237691614019162112;Sevdiğime gidiyorumdur https://t.co/WJ2enuftqw;ÇOCUK TERÖRÜ;cocuktrr;2020-03-11T10:47:30.000Z;Wed Mar 11 10:47:30 +0000 2020;8200;469;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237691488420745216/pu/vid/360x450/XhoGBaj0YbFFXRnw.mp4?tag=10 ;0;0;0
1237663708823896064;Çok güzelsiniz https://t.co/ctj44Xt0x0;ÇOCUK TERÖRÜ;cocuktrr;2020-03-11T08:56:37.000Z;Wed Mar 11 08:56:37 +0000 2020;3105;217;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1095842777177485313/pu/vid/320x320/iilNn48e8p22b0Yw.mp4?tag=6 ;0;0;0
1237648060584538113;Günaydın https://t.co/QE9lG2HvJ1;ÇOCUK TERÖRÜ;cocuktrr;2020-03-11T07:54:26.000Z;Wed Mar 11 07:54:26 +0000 2020;6901;285;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237281801942396928/pu/vid/360x450/qOVfxKrsn8s8XWw8.mp4?tag=10 ;0;0;0
1237465116402212865;Yaa sen daha yürümeyi öğrenmeden neler öğrenmişsin öyle https://t.co/dPB08skrUh;ÇOCUK TERÖRÜ;cocuktrr;2020-03-10T19:47:29.000Z;Tue Mar 10 19:47:29 +0000 2020;6456;659;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1237364717645189122/vid/480x480/nmQZhoOCfA4rK52m.mp4?tag=13 ;0;0;0
1237459978321092608;Adam olacak çocuk https://t.co/7h0Rw7oik1;ÇOCUK TERÖRÜ;cocuktrr;2020-03-10T19:27:04.000Z;Tue Mar 10 19:27:04 +0000 2020;1463;50;tr;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237459927045681154/pu/vid/480x600/Hn3kZ5f9RkyS88GG.mp4?tag=10 ;0;0;0
1237435460244430850;@narko_barbie Neeee;ÇOCUK TERÖRÜ;cocuktrr;2020-03-10T17:49:38.000Z;Tue Mar 10 17:49:38 +0000 2020;0;0;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1237434994563391488;"Eve geldin çocukları evi bu hale getirmiş
Ne yaparsın?
https://t.co/tB0TImLTT3";ÇOCUK TERÖRÜ;cocuktrr;2020-03-10T17:47:47.000Z;Tue Mar 10 17:47:47 +0000 2020;2980;152;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1237392177484820483/pl/E09Br4Bx_NNEtPA3.m3u8?tag=13 ;0;0;0
1237387817564569614;Çocuklarının görme bozukluğu yaşadığını geç farketmişler. Gözlükten sonra çocuğun tepkileri etkileyici https://t.co/LHT0dwzwkP;ÇOCUK TERÖRÜ;cocuktrr;2020-03-10T14:40:19.000Z;Tue Mar 10 14:40:19 +0000 2020;12519;449;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;;1;0;0
1237345042542592002;Hayattaki Tüm Şansını Tek Seferde Kullandı https://t.co/3mPFwGGSzb;ÇOCUK TERÖRÜ;cocuktrr;2020-03-10T11:50:21.000Z;Tue Mar 10 11:50:21 +0000 2020;25648;837;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1191452257247793152/pu/pl/7pSk5v7I_0NFIYDH.m3u8?tag=10 ;0;0;0
1237325807242088448;Biraz pozitiflik https://t.co/PJ8ygeTCTm;ÇOCUK TERÖRÜ;cocuktrr;2020-03-10T10:33:55.000Z;Tue Mar 10 10:33:55 +0000 2020;2074;115;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237325660659552256/pu/vid/640x800/JxgSAnalIcTODYgp.mp4?tag=10 ;0;0;0
1237289469801369600;"Çocuklar babalarına emanet edilince; https://t.co/qcYBkf3qpR";ÇOCUK TERÖRÜ;cocuktrr;2020-03-10T08:09:31.000Z;Tue Mar 10 08:09:31 +0000 2020;11700;496;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1207614385147072514/pu/vid/360x640/N2E5-FCN4JD08S82.mp4?tag=10 ;0;0;0
1237245584425222144;Günaydın https://t.co/1qSqw8CTeJ;ÇOCUK TERÖRÜ;cocuktrr;2020-03-10T05:15:08.000Z;Tue Mar 10 05:15:08 +0000 2020;3482;140;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1203589568747986945/pu/pl/H1-aB9t4bDWnhTG0.m3u8?tag=10 ;0;0;0
1237103786914721794;ARV https://t.co/iMzpx4rHmN;ÇOCUK TERÖRÜ;cocuktrr;2020-03-09T19:51:41.000Z;Mon Mar 09 19:51:41 +0000 2020;2000;230;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1203797135252213760/pu/pl/u_VDSEcVHFiPgvUk.m3u8?tag=10 ;0;0;0
1237082268570726402;İzlediğim en komik videolardan biri https://t.co/gb4Q5q52vl;ÇOCUK TERÖRÜ;cocuktrr;2020-03-09T18:26:11.000Z;Mon Mar 09 18:26:11 +0000 2020;19794;1039;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1237082153155989506/pu/pl/_1wDTI8SOWmL0yfy.m3u8?tag=10 ;0;0;0
1237064958002769921;Erkekler neden kısa yaşar https://t.co/nR0tfhTeTN;ÇOCUK TERÖRÜ;cocuktrr;2020-03-09T17:17:24.000Z;Mon Mar 09 17:17:24 +0000 2020;4070;335;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1196100488128868352/pu/vid/200x360/eWSDtcAyA2WNdU4G.mp4?tag=10 ;0;0;0
1237044451530477568;@cokyasliyim Yok admin farklı videolar da öyle;ÇOCUK TERÖRÜ;cocuktrr;2020-03-09T15:55:55.000Z;Mon Mar 09 15:55:55 +0000 2020;0;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1237040631136112641;"Hesabımızın istagram sayfasını takip ettiniz mi 
https://t.co/ln5EWNpBp2";ÇOCUK TERÖRÜ;cocuktrr;2020-03-09T15:40:44.000Z;Mon Mar 09 15:40:44 +0000 2020;23;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;;1;0;0
1237018680149651456;Her izlediğimde mutlu ediyor bu video  https://t.co/NliQod1eTw;ÇOCUK TERÖRÜ;cocuktrr;2020-03-09T14:13:30.000Z;Mon Mar 09 14:13:30 +0000 2020;36294;2480;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1203947383924674560/pu/pl/D0AW2CKnhGOBjA-K.m3u8?tag=10 ;0;0;0
1236989164278747137;Pamuk gibi oldum https://t.co/01Hoza2Yzl;ÇOCUK TERÖRÜ;cocuktrr;2020-03-09T12:16:13.000Z;Mon Mar 09 12:16:13 +0000 2020;7974;553;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1236967445736325121/pu/vid/480x480/SD7SYJs_THhcMvEb.mp4?tag=10 ;0;0;0
1236966926456360962;Ahahdhshahahaha harika video  https://t.co/yxMcoDbY9b;ÇOCUK TERÖRÜ;cocuktrr;2020-03-09T10:47:51.000Z;Mon Mar 09 10:47:51 +0000 2020;7461;427;it;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1202913200888582145/pu/vid/320x580/lF8sYGHe87rAHpTz.mp4?tag=10 ;0;0;0
1236934390107836416;"Uyku önemli her fırsatı değerlendirmek lazım
 https://t.co/eCQxpWbtgN";ÇOCUK TERÖRÜ;cocuktrr;2020-03-09T08:38:34.000Z;Mon Mar 09 08:38:34 +0000 2020;2743;85;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1235185440216539136/vid/720x720/5nv0JUn8irH9qB1k.mp4?tag=13 ;0;0;0
1236918408832319488;Annesinin sesini ilk kez duyan bebeğin görülmeye değer mutluluğu https://t.co/lgjNS60FKe;ÇOCUK TERÖRÜ;cocuktrr;2020-03-09T07:35:04.000Z;Mon Mar 09 07:35:04 +0000 2020;2175;90;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1234445215378874368/vid/360x708/eALyfKSc2YRJpfaU.mp4?tag=13 ;0;0;0
1236902145749909505;Haftaya başladık. Aynen böyleyim https://t.co/WAP9s61wkO;ÇOCUK TERÖRÜ;cocuktrr;2020-03-09T06:30:26.000Z;Mon Mar 09 06:30:26 +0000 2020;3326;251;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/955100284728078336/pu/vid/480x480/C8SyHYxxA9WxN7Ug.mp4 ;0;0;0
1236747856226267136;Yarın pazartesi https://t.co/G9h6bEZFjM;ÇOCUK TERÖRÜ;cocuktrr;2020-03-08T20:17:21.000Z;Sun Mar 08 20:17:21 +0000 2020;3784;294;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1236747770553421830/pu/pl/_hSu1b1DfJn_vA4Q.m3u8?tag=10 ;0;0;0
1236729516585779200;Çocuğu beş dakika babasına bırakmıştır https://t.co/fA5FNYUbRz;ÇOCUK TERÖRÜ;cocuktrr;2020-03-08T19:04:28.000Z;Sun Mar 08 19:04:28 +0000 2020;6065;321;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1224992436973449217/vid/360x450/FmEkgh8hrqLtaEbX.mp4?tag=13 ;0;0;0
1236702856700444672;İşi bitince erkek https://t.co/41FHW1n16e;ÇOCUK TERÖRÜ;cocuktrr;2020-03-08T17:18:32.000Z;Sun Mar 08 17:18:32 +0000 2020;2805;136;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1236702825322774528/pu/vid/360x450/DMNeol3_G88pEoC0.mp4?tag=10 ;0;0;0
1236679678435504130;Harika bir baba çocuk videosu https://t.co/e8NeckYpjp;ÇOCUK TERÖRÜ;cocuktrr;2020-03-08T15:46:26.000Z;Sun Mar 08 15:46:26 +0000 2020;13851;734;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1236679568645328897/pu/pl/YeqedLvyB_0yvMUX.m3u8?tag=10 ;0;0;0
1236653715383365632;Çocuk doğduğuna pişman oldu https://t.co/XVCp0dDpMX;ÇOCUK TERÖRÜ;cocuktrr;2020-03-08T14:03:16.000Z;Sun Mar 08 14:03:16 +0000 2020;4385;354;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1212804421987586049/pu/pl/n_I8Z8gjUeCneAvX.m3u8?tag=10 ;0;0;0
1236575909756448768;Arkadaşlığın güzelliğine bakar mısınız  https://t.co/2DZYpx4nKk;ÇOCUK TERÖRÜ;cocuktrr;2020-03-08T08:54:06.000Z;Sun Mar 08 08:54:06 +0000 2020;6024;382;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1234429736304234504/vid/720x720/pofZ9zRVtbH1IDFQ.mp4?tag=13 ;0;0;0
1236563752658616320;"https://t.co/mdhDZk4pNr
#8martdunyakadinlargunu kutlu olsun";ÇOCUK TERÖRÜ;cocuktrr;2020-03-08T08:05:47.000Z;Sun Mar 08 08:05:47 +0000 2020;12404;1173;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1156626751709220865/pu/vid/460x460/BwUnfDIdhlqoqyba.mp4?tag=10 ;0;1;0
1236534744516636678;Günaydın https://t.co/ldrPsPHWoY;ÇOCUK TERÖRÜ;cocuktrr;2020-03-08T06:10:31.000Z;Sun Mar 08 06:10:31 +0000 2020;3174;123;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1236528147429916672/pu/vid/320x400/Rv_dn7AcKIW3CWmI.mp4?tag=10 ;0;0;0
1236391540139982849;Geceye pamuk olamalık video bırakıyorum https://t.co/bwR3OZEpgF;ÇOCUK TERÖRÜ;cocuktrr;2020-03-07T20:41:28.000Z;Sat Mar 07 20:41:28 +0000 2020;5912;245;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1236337823017394177/pu/pl/aEhxPRxGuYIkJZ_a.m3u8?tag=10 ;0;0;0
1236347448437637125;Manyaklara bak ahahaahah https://t.co/WuFZJM9Sf8;ÇOCUK TERÖRÜ;cocuktrr;2020-03-07T17:46:16.000Z;Sat Mar 07 17:46:16 +0000 2020;74223;4914;tl;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/amplify_video/1197103380642095106/vid/480x480/RQScXI_5NMy-TsrL.mp4?tag=13 ;0;0;0
